Food code,WWEIA Category number
11321000,1404
11321100,1404
11350000,1404
11350010,1404
11350020,1404
11350030,1404
11360000,1404
11370000,1404
11400000,1820
11400010,1822
11410000,1820
11411010,1820
11411100,1820
11411200,1820
11411300,1820
11411390,1822
11411400,1822
11411410,1822
11411420,1822
11430000,1820
11431000,1820
11432000,1820
11433000,1820
11433990,1822
11434000,1822
11434010,1822
11434020,1822
11434090,1820
11434100,1820
11434200,1820
11434300,1820
11435000,1822
11435010,1822
11435020,1822
11435030,1822
11435100,1822
11436000,1820
11440010,8412
11440030,8412
11440040,8412
11440050,8412
11440060,8412
11440070,8412
11446000,1820
11459990,5802
11460000,5802
11460100,5802
11460500,5802
11460510,5802
11461200,5802
11461210,5802
11461220,5802
11461250,5802
11461260,5802
11461300,5802
11461320,5802
11480000,9007
11480010,9010
11480100,9010
11511000,1208
11511100,1202
11511200,1204
11511300,1208
11511400,1206
11511550,1206
11511600,1206
11511700,1206
11512010,1204
11512020,1208
11512030,1404
11512100,1204
11513100,1202
11513150,1204
11513300,1208
11513310,1404
11513380,1204
11513381,1202
11513382,1204
11513383,1206
11513384,1208
11513385,1404
11513392,1204
11513395,1404
11513400,1204
11513500,1202
11513550,1204
11513600,1206
11513700,1208
11513750,1404
11513801,1202
11513802,1204
11513803,1206
11513804,1208
11513851,1202
11514100,1208
11514110,1202
11514120,1204
11514130,1206
11514140,1208
11514150,1404
11514310,1208
11514320,1202
11514330,1204
11514340,1206
11514350,1208
11514360,1404
11519040,1204
11519050,1202
11519105,1204
11519200,1206
11519205,1208
11519210,1206
11519215,1404
11526000,1204
11531000,1402
11541110,1402
11541120,1402
11541130,1402
11541135,1402
11541400,1402
11542100,1402
11542200,1402
11543000,1402
11543010,1402
11551050,7220
11553100,7220
11553110,7220
11553120,7220
11553130,7220
11560000,1402
11710000,9404
11710030,9404
11710051,9402
11710056,9404
11710351,9402
11710357,9404
11710358,9404
11710359,9404
11710371,9402
11710377,9404
11710378,9404
11710379,9404
11710381,9402
11710383,9404
11710481,9404
11710605,9404
11710621,9402
11710629,9404
11710631,9402
11710637,9404
11710638,9404
11710639,9404
11710661,9402
11710669,9404
11710671,9402
11710677,9404
11710678,9404
11710679,9404
11710689,9404
11710801,9402
11710807,9404
11710810,9404
11710815,9404
11710905,9404
11710911,9402
11710917,9404
11710918,9404
11710919,9404
11710921,9404
11710930,9404
11710935,9404
11710945,9402
11710954,9404
11710955,9402
11710967,9404
11710968,9404
11710969,9404
11710970,9404
11710980,9404
11720311,9402
11720317,9404
11720318,9404
11720319,9404
11720411,9402
11720417,9404
11720418,9404
11720419,9404
11720430,9402
11720611,9402
11720617,9404
11720618,9404
11720619,9404
11720809,9404
11740311,9402
11740313,9404
11740401,9402
11740403,9404
11740405,9404
11740560,9404
11810000,9999
11813000,9999
11825000,9999
11830150,9999
11830160,9999
11830165,9999
11830260,9999
11830400,9999
12100100,8008
12110100,8008
12120100,8008
12120106,8008
12120110,8008
12130100,8008
12140000,8006
12200100,8008
12210200,8008
12210210,8008
12210260,8008
12210270,8008
12210280,8008
12210310,8008
12210400,8008
12210420,8008
12210430,8008
12210440,8008
12210505,8008
12210520,8008
12220200,8006
12220270,8006
12220280,8006
12310100,8006
12310350,8006
12310370,8006
12320100,8006
12350010,8412
12350200,8412
12350205,8412
12350220,8412
12350225,8412
12350230,8412
12350235,8412
12350240,8412
12350245,8412
12350250,8412
12350255,8412
13110000,5802
13110100,5802
13110102,5802
13110110,5802
13110112,5802
13110200,5802
13110210,5802
13110460,5802
13110470,5802
13120050,5802
13120100,5802
13120110,5802
13120140,5802
13120500,5802
13120510,5802
13120550,5802
13120730,5802
13120735,5802
13120740,5802
13120770,5802
13120775,5802
13120782,5802
13120784,5802
13120786,5802
13120788,5802
13120790,5802
13120792,5802
13120800,1402
13120810,1402
13121000,5802
13121100,5802
13121120,5802
13121300,5802
13121400,5802
13126000,5802
13130100,5802
13130300,5802
13130310,5802
13130700,5802
13135000,5802
13135010,5802
13140000,5802
13140100,5802
13140115,5802
13140700,5802
13140900,5802
13142100,5802
13142110,5802
13150000,5802
13161600,5802
13200110,5804
13210110,5804
13210280,5804
13210300,5804
13210350,5804
13210370,5804
13210410,5804
13210450,5804
13210520,5804
13220110,5804
13220120,5804
13220210,5804
13220220,5804
13230110,5804
13230120,5804
13230130,5804
13230140,5804
13230500,5804
13241000,5804
13250000,5804
13252200,5804
13252500,5804
13252590,5804
13252600,5502
13411000,8412
14010000,1602
14101010,1602
14102010,1602
14103010,1602
14103020,1602
14104100,1602
14104110,1602
14104115,1602
14104200,1602
14104250,1602
14104400,1602
14104600,1602
14104700,1602
14105010,1602
14105200,1602
14106010,1602
14106200,1602
14106500,1602
14107010,1602
14107030,1602
14107040,1602
14107060,1602
14107200,1602
14107250,1602
14108010,1602
14108015,1602
14108020,1602
14108060,1602
14108200,1602
14108400,1602
14108420,1602
14109010,1602
14109020,1602
14109030,1602
14109040,1602
14110010,1602
14110050,1602
14120010,1602
14120020,1602
14131000,1602
14131500,1602
14133000,1602
14134000,1602
14200100,1604
14201010,1604
14201200,1604
14201500,1604
14202010,1604
14202020,1604
14203010,1604
14203020,1604
14203510,1604
14204010,1604
14204020,1604
14206010,1604
14207010,1604
14301010,8006
14301100,8006
14303010,8006
14410100,1602
14410110,1602
14410120,1602
14410130,1602
14410210,1602
14410330,1602
14410380,8006
14410500,1602
14410600,1602
14410620,1602
14420100,1602
14420160,1602
14420200,8006
14420210,8006
14420300,1602
14502000,1602
14610200,1604
14610210,1604
14610250,1604
14610520,1602
14620110,8412
14620115,8412
14620130,8412
14620150,8412
14620200,8412
14620300,3602
14620310,3602
14620320,3602
14620330,3602
14630100,8412
14630200,2502
14630300,8412
14640000,3720
14640002,3720
14640004,3720
14640008,3720
14640010,3720
14640014,3720
14640016,3720
14640100,3720
14640105,3720
14640110,3720
14640125,3720
14640130,3720
14640155,3720
14640160,3720
14650100,8412
14650160,8412
14650165,8412
14650170,8412
14650175,8412
14650180,8412
14650185,8412
14650190,8412
14650195,8412
14660200,1602
14670000,6432
14710100,3802
20000000,2002
20000200,2004
20000300,9008
21000100,2002
21001000,2002
21101000,2002
21101140,2002
21101150,2002
21101160,2002
21101170,2002
21101180,2002
21101190,2002
21102140,2002
21102150,2002
21102160,2002
21102170,2002
21102180,2002
21102190,2002
21103140,2002
21103150,2002
21103160,2002
21103170,2002
21103180,2002
21104110,2002
21301000,2002
21302000,2002
21304200,2002
21305000,2002
21401000,2002
21407000,2002
21410000,2002
21416000,2602
21417100,2002
21420100,2002
21500000,2004
21500100,2004
21500310,2004
21601000,2604
21601010,2604
21602000,2602
21602010,2602
21602100,2602
21701010,9008
22000100,2006
22002000,2006
22002050,2006
22002800,2602
22101000,2006
22101010,2006
22101020,2006
22101300,2006
22101310,2006
22101320,2006
22101330,3002
22201100,2006
22201110,2006
22201120,2006
22201400,2006
22210300,2006
22311000,2602
22311450,2602
22311500,2602
22321110,2602
22400100,2006
22402510,2006
22431000,2602
22501010,2602
22600100,2604
22600110,2604
22600200,2604
22600210,2604
22601000,2604
22601040,2604
22602010,2604
22621100,8002
22700000,2006
22701000,2006
22704010,2006
22705010,2006
22706010,2006
22707010,2006
22707020,2006
22708010,2006
22708020,2006
22709010,2006
22810010,9008
22820000,9008
23000100,2008
23101000,2008
23132000,2008
23150100,2008
23201010,2002
23220010,2004
23220020,2002
23310000,2008
23321000,2008
23321200,2008
23321900,2602
23322100,2602
23323100,2008
23323500,2008
23324100,2008
23326100,2008
23331100,2008
23332100,2008
23333100,2008
23334100,2008
23335100,2008
23340100,2008
23345100,2008
23350100,2206
24100000,2202
24100010,2202
24100020,2202
24102000,2202
24102010,2202
24102020,2202
24102050,2202
24102060,2202
24102070,2202
24103000,2202
24103010,2202
24103020,2202
24103050,2202
24103055,2202
24103060,2202
24103070,2202
24103075,2202
24103080,2202
24104049,2202
24104051,2202
24107070,2202
24107071,2202
24107080,2202
24107081,2202
24120110,2202
24120120,2202
24122130,2202
24122131,2202
24122140,2202
24122141,2202
24122150,2202
24122151,2202
24122160,2202
24122161,2202
24122170,2202
24122171,2202
24123110,2202
24123120,2202
24123300,2202
24123301,2202
24123310,2202
24123311,2202
24124200,2202
24124201,2202
24127200,2202
24127201,2202
24127202,2202
24127210,2202
24127211,2202
24127220,2202
24127221,2202
24127500,2202
24127501,2202
24130210,2202
24130220,2202
24132230,2202
24132231,2202
24132240,2202
24132241,2202
24133210,2202
24133220,2202
24134100,2202
24134101,2202
24134150,2202
24134151,2202
24134300,2202
24134301,2202
24137300,2202
24137301,2202
24137310,2202
24137311,2202
24140210,2202
24140220,2202
24142300,2202
24142301,2202
24142310,2202
24142311,2202
24142320,2202
24142321,2202
24142400,2202
24142401,2202
24142500,2202
24142501,2202
24142510,2202
24142511,2202
24143210,2202
24143220,2202
24144300,2202
24144301,2202
24147300,2202
24147301,2202
24147302,2202
24147310,2202
24147311,2202
24147320,2202
24147321,2202
24147400,2202
24147401,2202
24150210,2202
24150220,2202
24152230,2202
24152231,2202
24152240,2202
24152241,2202
24152250,2202
24152251,2202
24152300,2202
24152301,2202
24153210,2202
24153220,2202
24154010,2202
24154011,2202
24154020,2202
24154021,2202
24154300,2202
24154301,2202
24157300,2202
24157301,2202
24157302,2202
24157310,2202
24157311,2202
24157320,2202
24157321,2202
24157330,2202
24157331,2202
24157400,2202
24157401,2202
24160110,2202
24162130,2202
24162140,2202
24162150,2202
24162200,2202
24163110,2202
24164000,2202
24164010,2202
24164200,2202
24167200,2202
24167210,2202
24167220,2202
24167230,2202
24167300,2202
24168000,2202
24168001,2202
24168002,2202
24168010,2202
24168011,2202
24168012,2202
24168020,2202
24168021,2202
24168022,2202
24168030,2202
24168031,2202
24170200,2202
24180200,2202
24198340,2202
24198440,2202
24198500,2202
24198570,2202
24198670,2202
24198671,2204
24198677,2204
24198683,2204
24198720,2202
24198729,2204
24198731,2204
24198732,2204
24198735,2204
24198736,2204
24198737,2204
24198739,2204
24198741,2204
24198742,2204
24198745,2204
24198746,2204
24198747,2204
24198840,2202
24201000,2206
24201020,2206
24201030,2206
24201060,2206
24201070,2206
24201120,2206
24201130,2206
24201220,2206
24201230,2206
24201320,2206
24201330,2206
24201360,2206
24201370,2206
24201410,2206
24201420,2206
24201510,2206
24201520,2206
24202010,2206
24202020,2206
24202060,2206
24202070,2206
24202120,2206
24202460,2206
24202500,2206
24202600,2206
24203010,2206
24203020,2206
24203120,2206
24205000,2206
24205100,2206
24206000,2206
24207000,2206
24208000,2206
24208500,2604
24208510,2604
24300110,2206
24300120,2206
24301010,2206
24301020,2206
24302010,2206
24311010,2206
24400010,2206
24400020,2206
24401010,2206
24401020,2206
24402100,2206
24402110,2206
24403100,2206
24404100,2206
24701010,9008
24703010,9008
25110140,2010
25110450,2010
25112200,2010
25120000,2010
25130000,2010
25140110,2010
25150000,2010
25160000,2010
25160130,2010
25170110,2010
25170210,2010
25170310,2010
25170420,2010
25210110,2606
25210210,2606
25210280,2606
25210290,2606
25210410,2606
25220105,2608
25220106,2608
25220108,2608
25220150,2608
25220210,2608
25220350,2608
25220360,2608
25220410,2602
25220425,2602
25220435,2602
25220650,2608
25220710,2608
25220910,2602
25221110,2608
25221210,2602
25221215,2602
25221220,2602
25221250,2602
25221255,2602
25221260,2602
25221310,2608
25221350,2608
25221400,2608
25221405,2608
25221406,2608
25221408,2608
25221450,2608
25221460,2608
25221500,2602
25221505,2602
25221515,2602
25221610,2608
25221810,2608
25221830,2608
25221855,2608
25221860,2608
25221870,2608
25221875,2608
25221910,2608
25221950,2608
25230110,2602
25230210,2602
25230220,2602
25230320,2602
25230340,2602
25230420,2602
25230530,2602
25230550,2602
25230560,2602
25230610,2602
25230780,2602
25230785,2602
25230800,2602
25231110,2602
25231120,2602
25240000,2602
25240110,2602
25240220,2602
26100100,2402
26100110,2402
26100120,2402
26100130,2402
26100140,2402
26100160,2402
26100180,2402
26100190,2402
26100270,2402
26101110,2402
26105110,2402
26107110,2402
26107120,2402
26107123,2402
26107130,2402
26107140,2402
26107160,2402
26109110,2402
26109120,2402
26109123,2402
26109130,2402
26109140,2402
26109160,2402
26111110,2402
26113110,2402
26115110,2402
26115120,2402
26115123,2402
26115130,2402
26115140,2402
26115160,2402
26117110,2402
26117120,2402
26117121,2402
26117130,2402
26117140,2402
26117160,2402
26118010,2402
26119110,2402
26119180,2402
26121110,2402
26121120,2402
26121121,2402
26121131,2402
26121140,2402
26121180,2402
26123110,2402
26127110,2402
26127120,2402
26127123,2402
26127130,2402
26127140,2402
26127160,2402
26129110,2402
26131110,2402
26131120,2402
26131121,2402
26131130,2402
26131140,2402
26131160,2402
26133110,2402
26137100,2402
26137110,2402
26137120,2402
26137123,2402
26137130,2402
26137140,2402
26137160,2402
26137180,2402
26137190,2402
26139180,2402
26141110,2402
26141120,2402
26141121,2402
26141130,2402
26141140,2402
26141160,2402
26143110,2402
26149110,2402
26151110,2402
26151120,2402
26151123,2402
26151130,2402
26151140,2402
26151160,2402
26153100,2402
26153110,2402
26153120,2402
26155110,2402
26157110,2402
26157120,2402
26157123,2402
26157130,2402
26157140,2402
26157160,2402
26158000,2402
26158010,2402
26158013,2402
26158020,2402
26158030,2402
26158050,2402
26158100,2402
26158110,2402
26158120,2402
26158130,2402
26158140,2402
26158150,2402
26203110,2404
26205110,2404
26211100,2402
26213120,2404
26213140,2404
26215120,2404
26300000,2404
26301110,2404
26303100,2404
26303110,2404
26303120,2404
26303140,2404
26303160,2404
26303180,2404
26305160,2404
26305180,2404
26307140,2404
26309140,2404
26309160,2404
26311110,2404
26313110,2404
26315100,2404
26315120,2404
26315130,2404
26315140,2404
26315180,2404
26317120,2404
26317121,2404
26317130,2404
26317140,2404
26319110,2404
26319120,2404
26319123,2404
26319130,2404
26319140,2404
26319160,2404
26319170,2404
26319180,2404
26321110,2404
27100100,3002
27111000,3002
27111100,3002
27111200,3002
27111300,3002
27111400,3002
27111405,3002
27111406,3002
27111407,3002
27111410,3002
27111420,3002
27111430,3002
27111440,3002
27111500,3002
27112000,3002
27112010,3002
27113000,3002
27113100,3002
27113200,3002
27113300,3002
27114000,3002
27115000,3404
27115100,3404
27116100,3002
27116110,3002
27116200,3002
27116210,2002
27116300,3404
27116350,3002
27116400,3002
27118110,3002
27118120,3002
27118130,3002
27118140,3002
27118180,3002
27120020,3002
27120030,3002
27120040,2006
27120060,3404
27120080,3002
27120090,3002
27120100,3002
27120110,3002
27120120,3002
27120130,3002
27120150,3404
27120210,3002
27120250,3002
27121000,3002
27121010,3002
27121410,3002
27130010,3002
27133010,3002
27135010,3002
27135020,3002
27135030,3002
27135040,3002
27135050,3002
27135110,3002
27135150,3002
27136050,3002
27136080,3002
27136100,3002
27141000,3004
27141030,8410
27141035,8410
27141050,3004
27141500,3004
27142000,3004
27142100,3004
27142200,3004
27143000,3004
27144000,3004
27145000,3404
27146011,3004
27146100,3404
27146110,3404
27146150,3004
27146155,3004
27146160,3004
27146200,3004
27146250,3004
27146300,3004
27146350,3404
27146360,3404
27146400,3004
27148010,3004
27150010,3006
27150050,3006
27150110,2404
27150120,3006
27150130,3006
27150140,2404
27150151,8410
27150155,8410
27150160,3006
27150170,3404
27150210,8404
27150230,2404
27150310,3006
27150320,3006
27150325,3006
27150410,3404
27151030,3006
27151040,3006
27151050,3006
27151070,3006
27160100,3002
27161010,3002
27162010,3002
27162040,8410
27162060,8410
27162500,3002
27163010,3002
27211000,3002
27211110,3002
27211190,3002
27211300,3002
27211400,3002
27211500,3002
27211550,3002
27212000,3002
27212050,3002
27212100,3002
27212120,3002
27212150,3002
27212200,3002
27212300,3002
27212350,3002
27212400,3002
27212500,3404
27213000,3002
27213010,3202
27213100,3002
27213120,3002
27213200,3002
27213300,3002
27213400,3002
27213420,3002
27213500,3404
27213600,3002
27214100,3002
27214110,3002
27214300,3002
27214500,3002
27218110,3002
27218210,3002
27218310,3002
27220010,3002
27220020,3002
27220030,3002
27220050,3002
27220080,3002
27220110,3002
27220120,3002
27220150,3002
27220170,3002
27220190,3002
27220210,3002
27220310,3002
27220510,3002
27220520,3002
27221100,3002
27221110,3002
27221150,3002
27230010,3002
27231000,3002
27232000,3002
27233000,3002
27235000,3002
27235750,3002
27236000,3002
27241000,3004
27241010,3004
27242000,3004
27242200,3004
27242250,3004
27242300,3004
27242310,3004
27242350,3004
27242400,3004
27242500,3404
27243000,3004
27243100,3202
27243300,3004
27243400,3004
27243500,3004
27243600,3404
27246100,3004
27246200,3004
27246300,3004
27246400,3004
27246500,3004
27246505,3004
27250040,3006
27250050,3006
27250060,3006
27250070,3006
27250110,3006
27250120,3006
27250122,3006
27250124,3006
27250126,3006
27250128,3404
27250130,3006
27250132,3006
27250150,3006
27250160,3006
27250210,3006
27250250,3006
27250260,3006
27250270,3006
27250400,3006
27250410,3006
27250450,3006
27250520,2402
27250550,3006
27250610,3006
27250630,3006
27250710,3006
27250810,3006
27250820,3006
27250830,3006
27250900,3006
27250950,3006
27251010,3006
27260010,3002
27260050,3002
27260080,3002
27260090,3002
27260100,3002
27260110,3002
27260500,3002
27261500,3002
27311110,3002
27311120,3002
27311210,3002
27311220,3002
27311310,3002
27311320,3002
27311410,3002
27311420,3002
27311510,3002
27311600,3002
27311605,3002
27311610,3002
27311620,3002
27311625,3002
27311630,3002
27311635,3002
27311640,3002
27311645,3404
27311650,3404
27313010,3002
27313020,3002
27313110,3402
27313150,3404
27313160,3404
27313210,3002
27313220,3002
27313310,3002
27313320,3002
27313410,3002
27313420,3002
27315010,3002
27315020,3002
27315210,3002
27315220,3002
27315250,3002
27315270,3002
27315310,3002
27315320,3002
27315330,3002
27315340,3002
27315410,3002
27315420,3002
27315510,3404
27315520,3404
27317010,3002
27317100,3002
27317110,3002
27319010,3002
27320025,3002
27320027,3002
27320030,3002
27320040,3002
27320070,3002
27320080,3002
27320090,3002
27320100,3002
27320110,3002
27320120,3002
27320130,3002
27320140,3002
27320150,3002
27320210,3002
27320310,3402
27320320,3404
27320330,3404
27320340,3002
27320350,3002
27320410,3002
27320450,3002
27320500,3404
27330050,3002
27330060,3002
27330080,3002
27330170,3002
27330210,3002
27331150,3002
27335500,3002
27336100,3002
27336200,3002
27336250,3002
27336300,3002
27336310,3002
27341000,3004
27341010,3004
27341020,3004
27341025,3004
27341030,3004
27341035,3004
27341040,3004
27341045,3004
27341050,3004
27341055,3004
27341060,3004
27341310,3004
27341520,3004
27343010,3004
27343020,3004
27343410,3004
27343420,3004
27343470,3004
27343480,3004
27343510,3004
27343520,3004
27343910,3402
27343950,3004
27343960,3004
27345010,3004
27345020,3004
27345210,3004
27345220,3004
27345230,3004
27345310,3404
27345320,3404
27345410,3004
27345420,3004
27345440,3004
27345450,3004
27345510,3004
27345520,3004
27347100,3004
27347200,3004
27347210,3004
27347220,3004
27347230,3004
27347240,3004
27347250,3004
27348100,3004
27350020,3202
27350050,3402
27350060,3006
27350080,3006
27350090,3006
27350100,3006
27350110,3006
27350310,3006
27350410,3006
27351010,3006
27351040,3006
27360000,3002
27360080,3402
27360090,3202
27360120,3402
27361010,3002
27362000,3002
27363000,3006
27363100,3202
27410210,3002
27410220,3002
27410250,3002
27411100,3002
27411120,3002
27411150,3002
27411200,3002
27414100,3002
27414200,3002
27415100,3404
27415110,3404
27415120,3404
27415130,3404
27415140,3404
27415150,3402
27415170,3404
27415200,3404
27415220,3404
27416100,3002
27416150,3002
27416200,3002
27416250,3002
27416300,3502
27416400,3404
27416450,3002
27416500,3002
27418110,3002
27418210,3002
27418310,3002
27418410,3002
27420010,3002
27420020,3002
27420040,3002
27420060,3002
27420080,6411
27420100,3404
27420110,3404
27420120,3404
27420150,3404
27420160,3404
27420170,3404
27420200,3002
27420250,3002
27420270,3002
27420350,3002
27420370,3404
27420390,3402
27420400,3002
27420410,3002
27420450,3002
27420460,3002
27420470,3002
27420500,3404
27420510,3404
27420520,3002
27421010,3002
27422010,3002
27430400,3002
27430580,3002
27430590,3002
27430610,3002
27440110,3004
27440120,3004
27440130,3004
27441120,3004
27442110,3004
27442120,3004
27443110,3004
27443120,3004
27443150,3004
27445110,3404
27445120,3404
27445125,3004
27445130,3004
27445150,3404
27445180,3404
27445220,3404
27445250,3404
27446100,3402
27446200,3004
27446205,3004
27446220,3004
27446225,3004
27446230,3004
27446235,3004
27446240,3004
27446245,3004
27446250,3004
27446255,3004
27446260,3004
27446300,3004
27446310,3004
27446315,3004
27446320,3004
27446330,3004
27446332,3004
27446350,3004
27446355,3004
27446360,3004
27446362,3004
27446400,3004
27446410,3004
27448020,3004
27448030,3004
27450010,3006
27450020,3006
27450030,3006
27450040,3402
27450060,3006
27450061,3006
27450062,3006
27450063,3006
27450064,3006
27450065,3006
27450066,3006
27450067,3006
27450068,3006
27450070,3006
27450080,3006
27450090,3006
27450100,3006
27450110,3006
27450120,3006
27450130,3006
27450150,3006
27450180,3006
27450190,3006
27450200,3006
27450210,3006
27450250,3006
27450310,3006
27450400,3006
27450405,3006
27450410,3404
27450420,3404
27450430,3006
27450450,3006
27450470,3404
27450510,3006
27450600,3404
27450610,3404
27450650,3006
27450660,3006
27450700,3006
27450710,3006
27450740,3404
27450750,3404
27450760,3006
27451010,3006
27451030,3006
27451060,3006
27451070,3006
27460010,3402
27460100,3006
27460490,3002
27460510,3002
27460710,3004
27460750,3002
27462000,3002
27463000,3004
27464000,3006
27500050,3740
27500300,3740
27500400,3742
27510100,3742
27510105,3742
27510130,3742
27510135,3742
27510140,3702
27510155,3702
27510160,3702
27510170,3702
27510171,3702
27510172,3702
27510190,3702
27510191,3702
27510195,3702
27510196,3702
27510215,3702
27510229,3702
27510231,3702
27510232,3702
27510241,3702
27510242,3702
27510245,3702
27510246,3702
27510254,3702
27510255,3702
27510257,3702
27510258,3702
27510261,3702
27510262,3702
27510263,3702
27510371,3702
27510386,3702
27510387,3702
27510388,3702
27510389,3702
27510401,3702
27510405,3702
27510501,3702
27510521,3702
27510531,3702
27510551,3702
27510552,3702
27510553,3702
27510565,3702
27510573,3702
27510575,3702
27510576,3702
27510601,3702
27510605,3702
27510615,3702
27510631,3702
27510632,3702
27510635,3702
27510636,3702
27510649,3702
27510652,3702
27510655,3702
27510657,3702
27510658,3702
27510659,3702
27510661,3702
27510671,3702
27510675,3702
27510700,3742
27510702,3742
27510705,3702
27510910,3740
27510920,3740
27510930,3740
27510940,3740
27510950,3740
27513010,3740
27513050,3740
27513055,3740
27513065,3740
27513070,3740
27514010,3742
27514020,3742
27514030,3742
27514040,3742
27516010,3742
27517000,3702
27520210,3740
27520220,3740
27520230,3740
27520240,3740
27520255,3740
27520260,3740
27520270,3740
27520340,3740
27520345,3740
27520410,3742
27520500,3742
27520510,3742
27520515,3742
27520520,3742
27520525,3742
27520610,3740
27520620,3740
27540010,3740
27540020,3740
27540030,3740
27540040,3740
27540050,3740
27540060,3740
27540070,3740
27540080,3740
27540090,3740
27540120,3704
27540121,3704
27540122,3704
27540123,3740
27540124,3740
27540125,3740
27540126,3740
27540127,3740
27540130,3742
27540131,3742
27540132,3704
27540139,3704
27540145,3704
27540146,3704
27540147,3704
27540152,3704
27540153,3704
27540160,3704
27540175,3704
27540176,3704
27540185,3704
27540186,3704
27540195,3704
27540196,3704
27540205,3704
27540206,3704
27540210,3704
27540300,3704
27545100,3702
27545110,3702
27550000,3730
27550100,3730
27550110,3730
27550120,3730
27550150,3730
27550200,3730
27550300,3730
27550400,3730
27550405,3730
27550410,3730
27550415,3730
27550420,3730
27550425,3730
27550510,3730
27550720,3730
27550730,3730
27550735,3730
27550737,3730
27550755,3730
27550800,3730
27560130,3740
27560140,3740
27560150,3740
27560160,3740
27560300,3703
27560350,3703
27560520,3740
27560530,3740
27560540,3740
27560550,3740
27560610,3740
27560620,3740
27560630,3740
27560710,3703
27560715,3740
27560920,3740
27564000,3703
27564001,3703
27564010,3703
27564020,3703
27564060,3703
27564061,3703
27564070,3703
27564080,3703
27564180,3703
27564181,3703
27564190,3703
27564200,3703
27564240,3703
27564241,3703
27564250,3703
27564260,3703
27564300,3703
27564301,3703
27564310,3703
27564320,3703
27564420,3703
27564430,3703
27564440,3703
27564441,3703
27564450,3703
27564460,3703
27580010,3740
27580020,3740
27580030,3740
27580040,3740
27580050,3740
27580060,3740
27580070,3740
27580110,3740
27580120,3740
27580130,3740
27580140,3740
27580150,3740
27580160,3740
28101000,3002
28110000,3002
28110150,3002
28110300,3002
28110310,3002
28110330,3002
28110380,3002
28110510,3002
28110660,3002
28113140,3002
28140100,3004
28140710,3004
28140720,3004
28141010,3004
28141201,3404
28141250,3004
28141650,3004
28143020,3004
28143080,3004
28143150,3004
28143200,3404
28144100,3004
28145110,3004
28145210,3004
28150510,3006
28154010,3006
28160300,3002
28160310,3002
28310110,3802
28310150,3802
28310170,3802
28310230,3802
28310330,3802
28311010,3802
28311020,3802
28315050,3802
28315140,3802
28315150,3802
28315160,3802
28320160,3802
28320300,3802
28340110,3802
28340120,3802
28340180,3802
28340310,3802
28340510,3802
28340550,3802
28340580,3802
28340590,3802
28340600,3802
28340610,3802
28340630,3802
28340640,3802
28340660,3802
28340670,3802
28340680,3802
28340750,3802
28340800,3802
28345110,3802
28345120,3802
28350050,3802
28350210,3802
28350220,3802
28351110,3802
28351160,3802
28355110,3802
28355120,3802
28355130,3802
28355140,3802
28355250,3802
28355260,3006
28355410,3802
28355420,3802
28355440,3006
28355450,3802
28355460,3802
28355470,3802
28355480,3802
28360100,3802
28500000,8412
28500040,8412
28501010,8412
28501110,8412
28520000,8412
28520010,8412
28520100,8404
28522000,8412
31101010,2502
31102000,2502
31103010,2502
31105005,2502
31105010,2502
31105020,2502
31105030,2502
31105040,2502
31105060,2502
31105080,2502
31105085,2502
31105090,2502
31106000,2502
31106010,2502
31106020,2502
31107000,2502
31108010,2502
31108100,2502
31108110,2502
31108120,2502
31110010,2502
31111000,2502
31111010,2502
31111020,2502
31201000,2502
31202000,2502
31203000,2502
32101000,2502
32101500,2502
32102000,2502
32103000,2502
32103015,2502
32103020,2502
32103025,2502
32103030,2502
32103035,2502
32103040,2502
32103045,2502
32103050,2502
32105180,2502
32105190,2502
32105200,3404
32105210,3404
32105220,3404
32105230,3404
32105240,3404
32129990,2502
32130000,2502
32130010,2502
32130020,2502
32130040,2502
32130060,2502
32130065,2502
32130070,2502
32130080,2502
32130100,2502
32130110,2502
32130120,2502
32130140,2502
32130160,2502
32130170,2502
32130190,2502
32130200,2502
32130210,2502
32130220,2502
32130240,2502
32130260,2502
32130265,2502
32130270,2502
32130290,2502
32130300,2502
32130310,2502
32130320,2502
32130340,2502
32130360,2502
32130365,2502
32130370,2502
32130400,2502
32130410,2502
32130420,2502
32130430,2502
32130440,2502
32130450,2502
32130460,2502
32130470,2502
32130480,2502
32130490,2502
32130500,2502
32130510,2502
32130600,2502
32130610,2502
32130620,2502
32130630,2502
32130640,2502
32130650,2502
32130660,2502
32130670,2502
32130680,2502
32130690,2502
32130700,2502
32130710,2502
32130800,2502
32130810,2502
32130820,2502
32130830,2502
32130840,2502
32130850,2502
32130860,2502
32130870,2502
32130880,2502
32130890,2502
32130900,2502
32130910,2502
32131000,2502
32131010,2502
32131020,2502
32131030,2502
32131040,2502
32131050,2502
32131060,2502
32131070,2502
32131080,2502
32131090,2502
32131100,2502
32131110,2502
32131200,2502
32131210,2502
32131220,2502
32203010,3706
32203020,3706
32300100,3802
32400055,2502
32400060,2502
32400065,2502
32400070,2502
32400075,2502
32400078,2502
32400080,2502
32400100,2502
32400200,2502
32400300,2502
32400400,2502
32400500,2502
32400600,2502
32400700,2502
32401000,5804
33001010,2502
33001050,2502
33401000,2502
33401100,2502
33401200,2502
33401300,2502
33401400,2502
33401500,2502
33401600,2502
34001100,3706
34001110,3706
34001120,3706
